"","path","text_id","A_ID","author_text","text_title","first_line","PER_ID","year","vol","num","pages","subtitle","author_sign"
"1709","../../data/corpus1835/periodicals/per_raw//P_812.txt","P_812","A-121","Алексеев П.Ф.","Сон страдальца","Я крепко помню тяжкий день","ПРиВЕТ",1840,"Ч. 2","","37-38","","Алексеев"
"1710","../../data/corpus1835/periodicals/per_raw//P_813.txt","P_813","A-197","Ивельев В.","Колыбельная песня","Солнце за лес перешло","ПРиВЕТ",1840,"Ч. 2","","38","Два отрывка из новой драмы “Стешнева”","В. Ивельев"
"1711","../../data/corpus1835/periodicals/per_raw//P_814.txt","P_814","A-197","Ивельев В.","Плач над могилой","Крошечка моя ты, радость","ПРиВЕТ",1840,"Ч. 2","","39","Два отрывка из новой драмы “Стешнева”","В. Ивельев"
"1712","../../data/corpus1835/periodicals/per_raw//P_815.txt","P_815","A-176","Вельтман А.Ф.","Луч надежды","Месяц светел: серебрится","ПРиВЕТ",1840,"Ч. 2","","39","Романс","А. Вельтман"
"1713","../../data/corpus1835/periodicals/per_raw//P_816.txt","P_816","A-282","Федоров П.С.","Счастье","Людское счастье цепь химеры","ПРиВЕТ",1840,"Ч. 2","","39-40","","П. Федоров"
"1714","../../data/corpus1835/periodicals/per_raw//P_817.txt","P_817","A-61","Бестужев А.А. (Марлинский)","Забудь, забудь","Ты улетаешь Ангел света","ПРиВЕТ",1840,"Ч. 2","","40","Кн. Н. У. ***","А. Марлинский"
"1715","../../data/corpus1835/periodicals/per_raw//P_818.txt","P_818","A-158","Кропоткин Д.А.","Туда","Есть пышный, дальний край, край славы и чудес","ПРиВЕТ",1840,"Ч. 2","","40","","Кн. Д. Кропоткин"
"1716","../../data/corpus1835/periodicals/per_raw//P_819.txt","P_819","A-153","Ростопчина Е.П.","Падучая звезда","Она катилась… я смотрела","ПРиВЕТ",1840,"Ч. 2","","62","","Грф. Е. Рос-на"
"1717","../../data/corpus1835/periodicals/per_raw//P_82.txt","P_82","A-113","Козлов И.И.","Баллада","Не чудное и ложное мечтанье","БдЧ",1836,"Т. 14","","12-14","","Иван Козлов"
"1718","../../data/corpus1835/periodicals/per_raw//P_825.txt","P_825","A-146","Кони Ф.А.","Сны","Люблю я в сумраке ночном","ПРиВЕТ",1840,"Ч. 2","","61-62","","Ф. Кони"
"1719","../../data/corpus1835/periodicals/per_raw//P_826.txt","P_826","A-77","Сушков Д.П.","Две слезы","Тихо веял ветр игривый","ПРиВЕТ",1840,"Ч. 2","","62","","Д. Сушков"
"1720","../../data/corpus1835/periodicals/per_raw//P_827.txt","P_827","A-172","Башилов А.А.","Зима","На обнаженные вершины","ПРиВЕТ",1840,"Ч. 2","","62-63","Сельская картина","А. Башилов"
"1721","../../data/corpus1835/periodicals/per_raw//P_828.txt","P_828","A-204","Воскресенский М.И.","Русская песня","Ты не пой соловей","ПРиВЕТ",1840,"Ч. 2","","63","","М. Воскресенский"
"1722","../../data/corpus1835/periodicals/per_raw//P_829.txt","P_829","","","Народная песня","Про тебя ль это, красна девица","ПРиВЕТ",1840,"Ч. 2","","63","Подслушанная природным поэтом Парихиным",""
"1723","../../data/corpus1835/periodicals/per_raw//P_83.txt","P_83","A-151","Катенин П.А.","Гнездо голубиц?","Вождь Амру, десница халифа Омара","БдЧ",1836,"Т. 14","","14-17","","Катенин"
"1724","../../data/corpus1835/periodicals/per_raw//P_830.txt","P_830","A-204","Воскресенский М.И.","","Вся наша жизнь колода карт","ПРиВЕТ",1840,"Ч. 2","","63","Куплеты","М. Воскресенский"
"1725","../../data/corpus1835/periodicals/per_raw//P_831.txt","P_831","A-204","Воскресенский М.И.","","Наш Клим породой очень мал","ПРиВЕТ",1840,"Ч. 2","","63","Куплеты","М. Воскресенский"
"1726","../../data/corpus1835/periodicals/per_raw//P_832.txt","P_832","A-204","Воскресенский М.И.","","Как зефиреткина больна","ПРиВЕТ",1840,"Ч. 2","","64","Куплеты","М. Воскресенский"
"1727","../../data/corpus1835/periodicals/per_raw//P_833.txt","P_833","","","Знаменитому писателю","Напрасно называешь","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия",""
"1728","../../data/corpus1835/periodicals/per_raw//P_834.txt","P_834","","","Смех и слезы","Смотря комедию Дудулькин вечно плачет","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия",""
"1729","../../data/corpus1835/periodicals/per_raw//P_835.txt","P_835","A-146","Кони Ф.А.","Дурак и умный","В беседе дружеской и шумной","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия","Ф. Кони"
"1730","../../data/corpus1835/periodicals/per_raw//P_836.txt","P_836","A-185","Писарев А.И.","На первое представление Ромео и Юлии - Шекспира, переведенной с французского","Вот Ромео вам разбор","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия","А. Писарев"
"1731","../../data/corpus1835/periodicals/per_raw//P_837.txt","P_837","","","Ум и деньги","С умом богатство редко дружны","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия",""
"1732","../../data/corpus1835/periodicals/per_raw//P_838.txt","P_838","A-185","Писарев А.И.","Великий человек","Кто делать лишь добро старался целый век","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия","А. Писарев"
"1733","../../data/corpus1835/periodicals/per_raw//P_839.txt","P_839","A-146","Кони Ф.А.","Первый и последний плач","Ты плакал, друг, на свет родясь","ПРиВЕТ",1840,"Ч. 2","","64","Эпиграммы и четверостишия","Ф. Кони"
"1734","../../data/corpus1835/periodicals/per_raw//P_84.txt","P_84","A-233","Ростовская М.Ф.","Чувство дочери","Когда пастух в тени прохладной","БдЧ",1836,"Т. 14","","17-19","","М-я Л-а (М-и Л-ой в огл)"
"1735","../../data/corpus1835/periodicals/per_raw//P_840.txt","P_840","A-153","Ростопчина Е.П.","Негодованье","Свобода… Равноство!.. Вот что кричат они","ПРиВЕТ",1840,"Ч. 3","","47","","Грф. Е. Рос-на"
"1736","../../data/corpus1835/periodicals/per_raw//P_841.txt","P_841","A-95","Струйский Д.Ю.","Могучил","Не долго был в мире силач Могучил","ПРиВЕТ",1840,"Ч. 3","","47-48","Восточное предание","Д. Струйский"
"1737","../../data/corpus1835/periodicals/per_raw//P_842.txt","P_842","A-140","Грибоедов А.С.","Романс","Ах, точно ли никогда ей в персях безмятежных","ПРиВЕТ",1840,"Ч. 3","","48","","А.С. Грибоедов"
"1738","../../data/corpus1835/periodicals/per_raw//P_843.txt","P_843","A-243","Фермор Н.Ф.","Рыцари","Во время оно, в дни турнира","ПРиВЕТ",1840,"Ч. 3","","48","","Н. Фермор"
"1739","../../data/corpus1835/periodicals/per_raw//P_844.txt","P_844","A-234","Бибиков М.П.","Поэт","Поэт! не для тебя похвал рукоплесканья","ПРиВЕТ",1840,"Ч. 3","","48","Из Виктора Гюго","М. Бибиков"
"1740","../../data/corpus1835/periodicals/per_raw//P_845.txt","P_845","A-146","Кони Ф.А.","Как она прекрасна!","Роза - уст, чела - лелея","ПРиВЕТ",1840,"Ч. 3","","49","Песня. Подражание Беранжеру","Ф. Кони"
"1741","../../data/corpus1835/periodicals/per_raw//P_846.txt","P_846","A-115","Некрасов Н.А.","Провинциальный подъячий опять в Петербурге","Проплакали отчаянно","ПРиВЕТ",1840,"Ч. 3","","49-50","Беда неминучая и радость могучая","Феклист Онуфрич Боб"
"1742","../../data/corpus1835/periodicals/per_raw//P_847.txt","P_847","A-155","Менцов Ф.Н.","Мир фантазии","Давно богиня песнопений","ПРиВЕТ",1840,"Ч. 3","","40","","Ф. Менцов"
"1743","../../data/corpus1835/periodicals/per_raw//P_848.txt","P_848","A-146","Кони Ф.А.","Я умер!","Что жизнь на свете, господа","ПРиВЕТ",1840,"Ч. 3","","40-41","","Федор Кони"
"1744","../../data/corpus1835/periodicals/per_raw//P_849.txt","P_849","A-244","Цыганов Н.Ф.","Русская песня","Сизокрылый голубочек","ПРиВЕТ",1840,"Ч. 3","","41-42","","Н. Цыганов"
"1745","../../data/corpus1835/periodicals/per_raw//P_85.txt","P_85","","***","Море","Ветер море взбушевал","БдЧ",1836,"Т. 14","","19-20","","***"
"1746","../../data/corpus1835/periodicals/per_raw//P_850.txt","P_850","A-234","Бибиков М.П.","Бедуин","Как вихорь степной, как самум громовой","ПРиВЕТ",1840,"Ч. 3","","42","Восточный эскиз","М. Бибиков"
"1747","../../data/corpus1835/periodicals/per_raw//P_851.txt","P_851","A-184","Михайлов А.","Идеал красоты","…Тихо она низлетает, блистая одеждой","ПРиВЕТ",1840,"Ч. 3","","42","","А. Михайлов"
"1748","../../data/corpus1835/periodicals/per_raw//P_852.txt","P_852","A-146","Кони Ф.А.","Горе мельника","Беда мне с мельницей, хоть вовсе не мели","ПРиВЕТ",1840,"Ч. 3","","42","","Ф. Кони"
"1749","../../data/corpus1835/periodicals/per_raw//P_853.txt","P_853","A-153","Ростопчина Е.П.","Осиротелый конь","Гирей! куда ведут тебя","ПРиВЕТ",1840,"Ч. 3","","92-93","Д.А. Полтавцевой","Гр. Е. Р-на"
"1750","../../data/corpus1835/periodicals/per_raw//P_854.txt","P_854","A-77","Сушков Д.П.","Ревность","Терзается сердце, палимо желаньем","ПРиВЕТ",1840,"Ч. 3","","93","","Д. Сушков"
"1751","../../data/corpus1835/periodicals/per_raw//P_855.txt","P_855","A-115","Некрасов Н.А.","Слеза разлуки","Тих и мрачен в час печали","ПРиВЕТ",1840,"Ч. 3","","93","","Н. Некрасов"
"1752","../../data/corpus1835/periodicals/per_raw//P_856.txt","P_856","A-204","Воскресенский М.И.","Мать","Колыбель стоит пустая","ПРиВЕТ",1840,"Ч. 4","","36","","М. Воскресенский"
